,links,names,ratings,price for one,cuisine
287,https://www.zomato.com/visakhapatnam/circars-bistro-east-point-colony-vizag/order,Circars Bistro,4.5,₹200 for one,"Continental, Salad, Burger, European, Fast Food"
288,https://www.zomato.com/visakhapatnam/best-western-plus-tejvivaan-dondaparithy-vizag/order,Best Western Plus Tejvivaan,4.0,₹200 for one,"North Indian, Andhra, Continental, Oriental, Biryani, Desserts"
289,https://www.zomato.com/visakhapatnam/masala-andhra-an-ethnic-cuisine-maharani-peta-vizag/order,Masala Andhra - An Ethnic Cuisine,3.3,₹200 for one,"Andhra, North Indian, Chinese"
290,https://www.zomato.com/visakhapatnam/the-healthy-grub-lawsons-bay-vizag/order,The Healthy Grub,3.9,₹200 for one,"Healthy Food, South Indian"
291,https://www.zomato.com/visakhapatnam/haps-resto-cafe-dwaraka-nagar-vizag/order,Haps Resto Cafe,4.0,₹200 for one,"Pizza, Burger, Fast Food, Sandwich, Shake, Beverages"
292,https://www.zomato.com/visakhapatnam/feast-n-fit-mvp-colony-vizag/order,Feast N Fit,3.8,₹200 for one,"Healthy Food, Sandwich, Wraps, Pasta, Salad"
293,https://www.zomato.com/visakhapatnam/aqua-the-park-lawsons-bay/order,Aqua - The Park,-,₹200 for one,Italian
294,https://www.zomato.com/visakhapatnam/my-noodles-point-mvp-colony-vizag/order,My Noodles Point,4.5,₹200 for one,"Chinese, Biryani, Rolls, Sichuan, Fast Food"
295,https://www.zomato.com/visakhapatnam/salado-chinna-waltair-vizag/order,SaladO,New,₹200 for one,"Salad, Healthy Food"
296,https://www.zomato.com/visakhapatnam/dine-destiny-lawsons-bay-vizag/order,Dine Destiny,4.0,₹200 for one,"Biryani, North Indian, Mughlai, Continental, Chinese, Beverages, Seafood, Italian"
297,https://www.zomato.com/visakhapatnam/unique-kebabs-sagar-nagar-vizag/order,Unique Kebabs,4.0,₹150 for one,"Kebab, North Indian, Chinese"
298,https://www.zomato.com/visakhapatnam/healthy-epicure-sagar-nagar-vizag/order,Healthy Epicure,New,₹150 for one,"Healthy Food, South Indian, Street Food, Sandwich, Juices, Beverages"
299,https://www.zomato.com/visakhapatnam/biryani-dabba-restaurant-siripuram-vizag/order,Biryani Dabba Restaurant,2.7,₹150 for one,"Biryani, Chinese, North Indian, Fast Food, Street Food"
300,https://www.zomato.com/visakhapatnam/rs-cloud-kitchen-maddilapalem-vizag/order,RS Cloud Kitchen,3.2,₹150 for one,"Chinese, Seafood, Rolls, Sandwich, Fast Food"
301,https://www.zomato.com/visakhapatnam/warmoven-cake-desserts-seethammadhara-vizag/order,WarmOven Cake & Desserts,3.5,₹150 for one,"Bakery, Desserts"
302,https://www.zomato.com/visakhapatnam/eeshaas-spicy-annam-seethammadhara-vizag/order,Eeshaa's Spicy Annam,3.7,₹150 for one,"North Indian, South Indian, Seafood, Chinese"
303,https://www.zomato.com/visakhapatnam/village-kitchen-allipuram-vizag/order,Village Kitchen,-,₹150 for one,"North Indian, Mughlai, Momos, Seafood"
304,https://www.zomato.com/visakhapatnam/skml-tasty-food-1-akkayyapalem-vizag/order,SKML Tasty Food,3.6,₹150 for one,"South Indian, Biryani, Street Food"
305,https://www.zomato.com/visakhapatnam/mccafe-by-mcdonalds-maddilapalem-vizag/order,McCafe by McDonald's,4.1,₹150 for one,"Cafe, Coffee, Shake, Fast Food, Desserts"
306,https://www.zomato.com/visakhapatnam/wendys-burgers-dwaraka-nagar-vizag/order,Wendy's Burgers,New,₹150 for one,"Burger, Fast Food, American"
307,https://www.zomato.com/visakhapatnam/pakka-hyderabadi-mvp-colony-vizag/order,Pakka Hyderabadi,New,₹150 for one,"Hyderabadi, Biryani, Desserts"
308,https://www.zomato.com/visakhapatnam/ciros-pizzeria-siripuram-vizag/order,Ciro’s Pizzeria,-,₹150 for one,"Pizza, Italian, Beverages"
309,https://www.zomato.com/visakhapatnam/burger-it-up-seethammadhara-vizag/order,Burger It Up,4.0,₹300 for one,"Burger, American, Fast Food, Desserts, Shake, Beverages"
310,https://www.zomato.com/visakhapatnam/rail-dhaba-maddilapalem-vizag/order,Rail Dhaba,3.6,₹300 for one,"South Indian, Chinese, Biryani, North Indian"
311,https://www.zomato.com/visakhapatnam/savya-ruchi-mvp-colony-vizag/order,Savya Ruchi,3.7,₹300 for one,"Chinese, Sandwich, Street Food, Fast Food"
312,https://www.zomato.com/visakhapatnam/momo-zone-the-momo-company-madhavadhara-vizag/order,Momo Zone - The Momo Company,-,₹300 for one,"Momos, Tibetan, Chinese"
313,https://www.zomato.com/visakhapatnam/bengal-by-the-bay-asilmetta-vizag/order,Bengal By The Bay,4.2,₹300 for one,Bengali
314,https://www.zomato.com/visakhapatnam/cupcake-bliss-cakes-desserts-seethammadhara-vizag/order,Cupcake Bliss Cakes & Desserts,3.8,₹300 for one,"Bakery, Desserts, Ice Cream, Shake"
315,https://www.zomato.com/visakhapatnam/the-cloud-kitchen-company-akkayyapalem-vizag/order,The Cloud Kitchen Company,3.2,₹300 for one,"Lebanese, Rolls, Momos, Fast Food, Desserts, Shake, Beverages"
316,https://www.zomato.com/visakhapatnam/lalithaa-food-court-allipuram-vizag/order,Lalithaa Food Court,-,₹300 for one,"Chinese, Rolls"
317,https://www.zomato.com/visakhapatnam/desilicious-bajji-siripuram-vizag/order,Desilicious Bajji,3.5,₹300 for one,Street Food
318,https://www.zomato.com/visakhapatnam/simple-meals-ram-nagar-vizag/order,Simple Meals,New,₹300 for one,"Burger, Pizza, Wraps, Sandwich, Fast Food, Shake, Beverages"
319,https://www.zomato.com/visakhapatnam/qubaa-east-point-colony-vizag/order,Qubaa,New,₹300 for one,"Bar Food, Biryani, Fast Food, Chinese, Beverages"
320,https://www.zomato.com/visakhapatnam/bamboo-bay-the-park-lawsons-bay-vizag/order,Bamboo Bay - The Park,4.0,₹300 for one,"North Indian, Mughlai, Andhra, Kerala, South Indian"
321,https://www.zomato.com/visakhapatnam/zaika-restaurant-kirlampudi-layout-vizag/order,Zaika Restaurant,-,₹400 for one,"Seafood, North Indian, Chinese, Pasta, Wraps, Waffle, Tea, Shake"
322,https://www.zomato.com/visakhapatnam/the-eatery-four-points-by-sheraton-waltair-uplands/order,The Eatery - Four Points By Sheraton,4.2,"₹1,000 for one","North Indian, Chinese, Mexican, Continental, Biryani, Fast Food, Desserts, Beverages"
323,https://www.zomato.com/visakhapatnam/welcomhotel-devee-grand-bay-maharani-peta-vizag/order,WelcomHotel Devee Grand Bay,4.0,₹400 for one,"North Indian, South Indian, Sandwich, Continental, Italian, Asian, Desserts"
324,https://www.zomato.com/visakhapatnam/unique-flavour-bites-asilmetta-vizag/order,Unique Flavour Bites,New,₹300 for one,"Pancake, Pizza, Sandwich, Burger, Wraps, Fast Food, Beverages"
325,https://www.zomato.com/visakhapatnam/windys-family-restaurant-1-kirlampudi-layout-vizag/order,Windy's Family Restaurant,3.8,₹200 for one,"North Indian, Chinese, South Indian, Seafood, Biryani"
326,https://www.zomato.com/visakhapatnam/master-rice-maddilapalem-vizag/order,Master Rice,-,₹200 for one,South Indian
327,https://www.zomato.com/visakhapatnam/biryani-ka-badshah-maddilapalem-vizag/order,Biryani Ka Badshah,3.4,₹200 for one,"Biryani, North Indian, Chinese, Sichuan"
328,https://www.zomato.com/visakhapatnam/mehek-biryani-house-jagadamba-junction-vizag/order,Mehek Biryani House,-,₹200 for one,"Biryani, South Indian, North Indian, Chinese"
329,https://www.zomato.com/visakhapatnam/masalah-mafia-palm-beach-hotel-kirlampudi-layout-vizag/order,Masalah Mafia - Palm Beach Hotel,3.3,₹600 for one,"Chinese, North Indian, Continental"
330,https://www.zomato.com/visakhapatnam/kouzina-kafe-the-food-court-seethammadhara-vizag/order,Kouzina Kafe - The Food Court,3.9,₹200 for one,"Fast Food, Burger, Momos, Rolls, Desserts, Bakery, Shake"
331,https://www.zomato.com/visakhapatnam/friends-kaffe-day-vishalaksmi-nagar-vizag/order,Friends Kaffe Day,-,₹150 for one,"Tea, Coffee, North Indian, Fast Food, Chinese, Street Food, Shake, Beverages"
332,https://www.zomato.com/visakhapatnam/vaisakhi-kshatriya-foods-mvp-colony-vizag/order,Vaisakhi Kshatriya Foods,3.4,₹250 for one,"Andhra, Chinese"
333,https://www.zomato.com/visakhapatnam/bake-my-day-maddilapalem-vizag/order,Bake My Day,3.7,₹200 for one,Bakery
334,https://www.zomato.com/visakhapatnam/babji-biryani-point-mvp-colony-vizag/order,Babji Biryani Point,3.5,₹200 for one,"Biryani, Chinese"
335,https://www.zomato.com/visakhapatnam/twilight-siripuram-vizag/order,Twilight,-,₹200 for one,"Chinese, Continental, Pizza, Sandwich, Burger, Fast Food, Beverages"
336,https://www.zomato.com/visakhapatnam/express-noodles-point-mvp-colony-vizag/order,Express Noodles Point,4.2,₹200 for one,"Chinese, Biryani, Rolls, Kebab, Fast Food"
337,https://www.zomato.com/visakhapatnam/warmoven-cake-desserts-madhavadhara-vizag/order,WarmOven Cake & Desserts,4.3,₹200 for one,"Bakery, Desserts, Ice Cream, Shake, Beverages"
338,https://www.zomato.com/visakhapatnam/moonlight-biryanis-vizag-kancharapalem-vizag/order,Moonlight Biryani's Vizag,-,₹200 for one,"Biryani, Chinese, Rolls"
339,https://www.zomato.com/visakhapatnam/my-cafe-1-dwaraka-nagar-vizag/order,My Cafe,-,₹200 for one,"Pizza, Sandwich, Burger, Fast Food, Biryani, Seafood, Beverages"
340,https://www.zomato.com/visakhapatnam/selene-resto-cafe-siripuram-vizag/order,Selene Resto Cafe,-,₹200 for one,"North Indian, Chinese, Italian, Continental, Salad, Korean, Biryani, Fast Food"
341,https://www.zomato.com/visakhapatnam/maai-restaurant-the-beacon-hotel-1-akkayyapalem-vizag/order,Maai Restaurant - The Beacon Hotel,2.9,₹200 for one,"South Indian, Andhra, North Indian, Chinese, Continental, Biryani, Fast Food, Beverages"
342,https://www.zomato.com/visakhapatnam/sundae-everyday-ice-creams-seethammadhara-vizag/order,Sundae Everyday Ice Creams,3.9,₹200 for one,"Ice Cream, Desserts, Shake"
343,https://www.zomato.com/visakhapatnam/midnight-food-arilova-vizag/order,Midnight Food,2.9,₹200 for one,"Pizza, Italian, Burger, Rolls, Sandwich, Fast Food"
344,https://www.zomato.com/visakhapatnam/china-house-1-mvp-colony-vizag/order,China House,3.1,₹200 for one,"Chinese, Seafood, Momos, Sichuan"
345,https://www.zomato.com/visakhapatnam/the-shack-the-park-lawsons-bay-vizag/order,The Shack - The Park,4.0,₹650 for one,"Moroccan, Oriental, Desserts"
346,https://www.zomato.com/visakhapatnam/meating-multi-cuisine-1-vishalaksmi-nagar-vizag/order,Meating Multi Cuisine,-,₹650 for one,"North Indian, Chinese, Biryani"
347,https://www.zomato.com/visakhapatnam/pizzarea-lawsons-bay-vizag/order,Pizzarea,-,₹650 for one,"Pizza, Fast Food"
348,https://www.zomato.com/visakhapatnam/vista-the-park-dwaraka-nagar-vizag/order,Vista - The Park,4.1,₹650 for one,"American, North Indian, Thai, Continental, Desserts"
349,https://www.zomato.com/visakhapatnam/master-rasoi-seethammadhara-vizag/order,Master Rasoi,-,₹650 for one,"South Indian, Fast Food"
350,https://www.zomato.com/visakhapatnam/amazing-biryani-allipuram-vizag/order,Amazing Biryani,-,₹650 for one,"Biryani, South Indian"
351,https://www.zomato.com/visakhapatnam/cosmic-house-siripuram-vizag/order,Cosmic House,-,₹650 for one,"Continental, North Indian, Beverages, Desserts"
352,https://www.zomato.com/visakhapatnam/indiana-burgers-seethammadhara-vizag/order,Indiana Burgers,3.7,₹650 for one,"Burger, Fast Food, Rolls, Beverages, Desserts, Shake"
353,https://www.zomato.com/visakhapatnam/belly-fullys-restaurant-vishalaksmi-nagar-vizag/order,Belly Fully's Restaurant,3.9,₹650 for one,"South Indian, Chinese, North Indian, Biryani"
354,https://www.zomato.com/visakhapatnam/dragon-noodles-point-mvp-colony-vizag/order,Dragon Noodles Point,3.0,₹650 for one,"Chinese, Rolls, Biryani, Sichuan"
355,https://www.zomato.com/visakhapatnam/delights-by-inox-allipuram-vizag/order,Delights by INOX,4.0,₹650 for one,"Fast Food, Street Food"
356,https://www.zomato.com/visakhapatnam/patnam-ruchi-mvp-colony-vizag/order,Patnam Ruchi,3.4,₹650 for one,"Biryani, Kebab, Desserts, Beverages"
357,https://www.zomato.com/visakhapatnam/the-shawarma-company-akkayyapalem-vizag/order,The Shawarma Company,New,₹200 for one,"Shawarma, Fast Food, Beverages"
358,https://www.zomato.com/visakhapatnam/helapuri-restaurant-rtc-complex-dwaraka-nagar-vizag/order,Helapuri Restaurant-RTC Complex,4.1,₹200 for one,"Biryani, Chinese, North Indian, Andhra"
359,https://www.zomato.com/visakhapatnam/aks-taste-well-fast-foods-dwaraka-nagar-vizag/order,AK's Taste Well Fast Foods,4.1,₹100 for one,Chinese
360,https://www.zomato.com/visakhapatnam/surya-fast-food-mvp-colony-vizag/order,Surya Fast Food,3.7,₹150 for one,"Chinese, Rolls"
361,https://www.zomato.com/visakhapatnam/red-velvet-dwaraka-nagar-vizag/order,Red Velvet,4.2,₹200 for one,"Bakery, Fast Food"
362,https://www.zomato.com/visakhapatnam/sweet-india-foods-ram-nagar-vizag/order,Sweet India Foods,4.0,₹150 for one,"Desserts, Street Food"
363,https://www.zomato.com/visakhapatnam/rajus-kitchen-seethammadhara-vizag/order,Raju's Kitchen,4.1,₹150 for one,"Biryani, Chinese, North Indian, Fast Food, South Indian"
364,https://www.zomato.com/visakhapatnam/swagrama-food-court-madhavadhara-vizag/order,Swagrama Food Court,3.6,₹200 for one,"North Indian, Biryani, Chinese, Sichuan, Andhra"
365,https://www.zomato.com/visakhapatnam/the-red-box-mvp-colony-vizag/order,The Red Box,3.8,₹200 for one,"Chinese, Momos, Thai"
366,https://www.zomato.com/visakhapatnam/dayaram-sweets-balayya-sastri-layout-vizag/order,Dayaram Sweets,4.0,₹100 for one,Mithai
367,https://www.zomato.com/visakhapatnam/laddu-gopal-kirlampudi-layout-vizag/order,Laddu Gopal,3.8,₹150 for one,"Street Food, North Indian, Desserts"
368,https://www.zomato.com/visakhapatnam/the-arabian-kitchen-kancharapalem-vizag/order,The Arabian Kitchen,3.4,₹200 for one,"Mandi, North Indian, Chinese, Biryani"
369,https://www.zomato.com/visakhapatnam/italiyo-mvp-colony-vizag/order,Italiyo,3.7,₹200 for one,"Burger, Pizza, Pasta, Sandwich, Fast Food, Desserts"
370,https://www.zomato.com/visakhapatnam/bakers-hub-asilmetta-vizag/order,Bakers Hub,4.3,₹150 for one,"Bakery, Sandwich, Fast Food, Shake"
371,https://www.zomato.com/visakhapatnam/my-restaurant-maddilapalem-vizag/order,My Restaurant,3.9,₹150 for one,"Andhra, North Indian, Chinese, Seafood"
372,https://www.zomato.com/visakhapatnam/snow-dunes-dwaraka-nagar-vizag/order,Snow Dunes,4.3,₹150 for one,"Bakery, Ice Cream, Pizza, Sandwich, Burger, Fast Food, Chinese, Shake"
373,https://www.zomato.com/visakhapatnam/nimantran-inn-allipuram-vizag/order,Nimantran Inn,4.5,₹150 for one,"Bengali, North Indian"
374,https://www.zomato.com/visakhapatnam/gowrishankar-parlour-seethammadhara-vizag/order,Gowrishankar Parlour,4.2,₹150 for one,South Indian
375,https://www.zomato.com/visakhapatnam/sri-siva-priya-mess-mvp-colony-vizag/order,Sri Siva Priya Mess,4.3,₹150 for one,"South Indian, Chinese, Street Food"
376,https://www.zomato.com/visakhapatnam/sri-sairam-tiffin-meals-maddilapalem-vizag/order,Sri Sairam Tiffin & Meals,3.9,₹150 for one,"South Indian, Andhra"
377,https://www.zomato.com/visakhapatnam/sri-hanuman-bakery-sweets-mvp-colony-vizag/order,Sri Hanuman Bakery & Sweets,3.7,₹150 for one,Fast Food
378,https://www.zomato.com/visakhapatnam/sarvani-sweets-madhavadhara-vizag/order,Sarvani Sweets,4.0,₹150 for one,Mithai
379,https://www.zomato.com/visakhapatnam/manmohan-rajasthani-bhojanalaya-allipuram-vizag/order,Manmohan Rajasthani Bhojanalaya,4.2,₹150 for one,"North Indian, South Indian, Chinese"
380,https://www.zomato.com/visakhapatnam/five-star-koli-hut-1-siripuram-vizag/order,Five Star & Koli Hut,4.6,₹150 for one,"Fast Food, Burger, Rolls, Street Food"
381,https://www.zomato.com/visakhapatnam/4-seasons-asilmetta-vizag/order,4 Seasons,4.1,₹150 for one,"Pizza, Chinese, Fast Food, Biryani, Sandwich, Belgian"
382,https://www.zomato.com/visakhapatnam/new-delhi-sweets-kirlampudi-layout-vizag/order,New Delhi Sweets,3.9,₹150 for one,"Mithai, Bakery, Street Food, Rolls"
383,https://www.zomato.com/visakhapatnam/wonton-momos-madhavadhara-vizag/order,Wonton Momos,4.0,₹150 for one,"Fast Food, Momos, Rolls"
384,https://www.zomato.com/visakhapatnam/the-thickshake-factory-kirlampudi-layout-vizag/order,The Thickshake Factory,4.3,₹150 for one,"Beverages, Shake"
385,https://www.zomato.com/visakhapatnam/fresh-choice-patisserie-bakery-café-siripuram-vizag/order,"Fresh Choice- Patisserie, Bakery & Café",4.2,₹150 for one,"Bakery, Pizza, Sandwich, Fast Food"
386,https://www.zomato.com/visakhapatnam/five-star-koli-hut-kancharapalem-vizag/order,Five Star Koli Hut,3.8,₹150 for one,"Fast Food, Burger, Rolls, Kebab"
387,https://www.zomato.com/visakhapatnam/swagrama-foods-mvp-colony-vizag/order,Swagrama Foods,4.4,₹150 for one,"Desserts, Mithai"
388,https://www.zomato.com/visakhapatnam/the-desi-village-donne-biryani-dwaraka-nagar-vizag/order,The Desi Village - Donne Biryani,3.8,₹150 for one,"North Indian, Chinese, Mughlai, Biryani, Seafood"
389,https://www.zomato.com/visakhapatnam/five-star-chicken-koli-hut-akkayyapalem-vizag/order,Five Star Chicken & Koli Hut,4.0,₹150 for one,"Fast Food, Burger, Rolls"
390,https://www.zomato.com/visakhapatnam/pastry-chef-madhavadhara-vizag/order,Pastry Chef,4.6,₹150 for one,"Bakery, Desserts, Chinese, Pizza, Sandwich, Fast Food, Sichuan, Beverages"
391,https://www.zomato.com/visakhapatnam/hashtag-restro-cafe-lawsons-bay-vizag/order,Hashtag Restro Cafe,3.5,₹150 for one,"North Indian, Chinese, Salad, Mughlai, Mexican, Biryani, Sandwich, Fast Food"
392,https://www.zomato.com/visakhapatnam/mandi-croods-chinna-waltair-vizag/order,Mandi Croods,3.8,₹150 for one,"Mandi, Arabian, Desserts"
393,https://www.zomato.com/visakhapatnam/syamala-ghee-sweets-asilmetta-vizag/order,Syamala Ghee Sweets,4.1,₹150 for one,"Mithai, Street Food"
394,https://www.zomato.com/visakhapatnam/best-bakers-madhavadhara-vizag/order,Best Bakers,3.5,₹100 for one,"Bakery, Desserts, Pizza, Fast Food, Street Food"
395,https://www.zomato.com/visakhapatnam/wonton-momos-seethammadhara-vizag/order,Wonton Momos,3.5,₹100 for one,"Momos, Rolls"
396,https://www.zomato.com/visakhapatnam/karachi-bakery-mvp-colony-vizag/order,Karachi Bakery,4.5,₹100 for one,"Bakery, Desserts, Fast Food"
397,https://www.zomato.com/visakhapatnam/mallu-vish-lawsons-bay-vizag/order,Mallu Vish,4.2,₹100 for one,Kerala
398,https://www.zomato.com/visakhapatnam/bakers-castle-siripuram-vizag/order,Bakers Castle,4.6,₹100 for one,"Bakery, Fast Food, Chinese"
399,https://www.zomato.com/visakhapatnam/food-ex-siripuram-vizag/order,Food Ex,4.3,₹100 for one,"Pizza, Burger, Sandwich, Fast Food, Bakery"
400,https://www.zomato.com/visakhapatnam/sri-lakshmi-ganapathi-sweets-mvp-colony-vizag/order,Sri Lakshmi Ganapathi Sweets,4.4,₹100 for one,Mithai
401,https://www.zomato.com/visakhapatnam/soup-stop-dwaraka-nagar-vizag/order,Soup Stop,4.1,₹100 for one,"Chinese, Biryani, Sichuan, Desserts, Beverages"
402,https://www.zomato.com/visakhapatnam/creme-castle-mvp-colony-vizag/order,Creme Castle,4.4,₹100 for one,"Ice Cream, Desserts"
403,https://www.zomato.com/visakhapatnam/swadham-northway-hotel-allipuram-vizag/order,Swadham-Northway Hotel,4.0,₹100 for one,"North Indian, South Indian, Mughlai, Biryani, Chinese, Desserts, Beverages"
404,https://www.zomato.com/visakhapatnam/maa-nethi-vindu-1-dondaparithy-vizag/order,Maa Nethi Vindu,4.2,₹100 for one,"South Indian, Biryani, Chinese, North Indian, Street Food, Juices, Beverages"
405,https://www.zomato.com/visakhapatnam/kolkata-famous-egg-rolls-kancharapalem-vizag/order,Kolkata Famous Egg Rolls,3.4,₹100 for one,"Rolls, Momos, Chinese"
406,https://www.zomato.com/visakhapatnam/sri-gruha-laxmi-home-foods-siripuram-vizag/order,Sri Gruha Laxmi Home Foods,4.4,₹150 for one,"Mithai, Bakery"
407,https://www.zomato.com/visakhapatnam/house-of-dosas-1-kirlampudi-layout-vizag/order,House Of Dosas,4.4,₹150 for one,"South Indian, Street Food, North Indian"
408,https://www.zomato.com/visakhapatnam/tibbs-frankie-serving-rolls-since-1969-kirlampudi-layout-vizag/order,Tibb's Frankie - Serving Rolls Since 1969,4.2,₹150 for one,Rolls
409,https://www.zomato.com/visakhapatnam/mr-kitchen-seethammadhara-vizag/order,Mr Kitchen,4.3,₹150 for one,"Andhra, North Indian, Chinese, Kebab, Biryani, Mughlai"
410,https://www.zomato.com/visakhapatnam/laddu-gopal-seethammadhara-vizag/order,Laddu Gopal,4.5,₹150 for one,Desserts
411,https://www.zomato.com/visakhapatnam/chaat-india-seethammadhara-vizag/order,Chaat India,4.1,₹150 for one,Street Food
412,https://www.zomato.com/visakhapatnam/new-bharat-cafe-allipuram-vizag/order,New Bharat Cafe,4.4,₹150 for one,South Indian
413,https://www.zomato.com/visakhapatnam/tycoon-multicuisine-restaurant-asilmetta-vizag/order,Tycoon Multicuisine Restaurant,4.1,₹150 for one,"North Indian, Chinese, Biryani, Desserts, Ice Cream, Beverages"
414,https://www.zomato.com/visakhapatnam/brew-n-bistro-lawsons-bay-vizag/order,Brew 'n' Bistro,4.2,₹150 for one,"Cafe, Continental, Coffee, Italian, Desserts, Beverages"
415,https://www.zomato.com/visakhapatnam/shero-home-food-andhra-ram-nagar-vizag/order,Shero Home Food - Andhra,3.9,₹150 for one,"Andhra, South Indian, Desserts"
416,https://www.zomato.com/visakhapatnam/uncles-pulao-lawsons-bay-vizag/order,Uncle's Pulao,3.5,₹150 for one,South Indian
417,https://www.zomato.com/visakhapatnam/creme-berry-mvp-colony-vizag/order,Creme Berry,4.3,₹150 for one,"Ice Cream, Desserts, Shake"
418,https://www.zomato.com/vizag-biryani-express-food-tru/order,Vizag Biryani Express - Move on Beat the Hungry,3.6,₹250 for one,"North Indian, Chinese, Biryani, Mughlai, Seafood"
419,https://www.zomato.com/visakhapatnam/sri-sairam-parlour-24-7-maddilapalem-vizag/order,Sri Sairam Parlour 24/7,4.3,₹250 for one,South Indian
420,https://www.zomato.com/visakhapatnam/nellore-vari-meals-and-tiffins-hotel-chandras-allipuram-vizag/order,Nellore Vari Meals And Tiffins - Hotel Chandra's,4.2,₹250 for one,"Biryani, Seafood, Chinese, North Indian, South Indian"
421,https://www.zomato.com/visakhapatnam/chaat-bells-madhavadhara-vizag/order,Chaat Bells,3.7,₹250 for one,Street Food
422,https://www.zomato.com/visakhapatnam/five-star-chicken-jagadamba-junction-vizag/order,Five Star Chicken,4.0,₹250 for one,"Fast Food, Burger, Rolls"
423,https://www.zomato.com/visakhapatnam/mini-cafe-millitary-balayya-sastri-layout-vizag/order,Mini Cafe Millitary,New,₹250 for one,"South Indian, North Indian, Biryani"
424,https://www.zomato.com/visakhapatnam/chandu-sweets-dondaparithy-vizag/order,Chandu Sweets,4.0,₹250 for one,"Mithai, Desserts, Street Food"
425,https://www.zomato.com/visakhapatnam/sri-rama-tiffins-meals-1-mvp-colony-vizag/order,Sri Rama Tiffins & Meals,3.8,₹250 for one,South Indian
426,https://www.zomato.com/visakhapatnam/house-of-candies-mvp-colony-vizag/order,House Of Candies,3.1,₹250 for one,"Fast Food, Desserts, Pizza, Burger, Sandwich"
427,https://www.zomato.com/visakhapatnam/winni-cakes-more-madhavadhara-vizag/order,Winni Cakes & More,3.9,₹250 for one,"Bakery, Desserts, Pizza, Fast Food"
428,https://www.zomato.com/visakhapatnam/orange-cafe-madhavadhara-vizag/order,Orange Cafe,4.1,₹250 for one,"Sandwich, Burger, Fast Food, South Indian, Ice Cream, Desserts, Shake, Beverages"
429,https://www.zomato.com/visakhapatnam/vikendi-premium-ice-cream-lounge-dwaraka-nagar-vizag/order,Vikendi Premium Ice Cream Lounge,3.8,₹250 for one,"Ice Cream, Continental"
430,https://www.zomato.com/visakhapatnam/v-nawabi-darbar-akkayyapalem-vizag/order,V Nawabi Darbar,4.0,₹250 for one,"North Indian, Chinese, Arabian, Biryani, Sichuan, Mughlai"
431,https://www.zomato.com/visakhapatnam/hungry-dragon-2-mvp-colony-vizag/order,Hungry Dragon,3.8,₹250 for one,"Chinese, Fast Food"
432,https://www.zomato.com/visakhapatnam/tibbs-frankie-serving-rolls-since-1969-mvp-colony-vizag/order,Tibb's Frankie - Serving Rolls Since 1969,3.4,₹250 for one,Rolls
